id,iso3,country_name,who_region,year,antigen_code,antigen_desc,schedule_round,target_pop,target_pop_desc,geoarea,age_admin,source_comment
2305,EGY,,EMRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
2308,EGY,,EMRO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
2311,EGY,,EMRO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
2315,EGY,,EMRO,2023.0,,Hib (Haemophilus influenzae type B) vaccine,,,,NATIONAL,,
2318,EGY,,EMRO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
2322,EGY,,EMRO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
2325,EGY,,EMRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
2328,EGY,,EMRO,2023.0,,Meningococcal AC polysaccharide vaccine,,,,NATIONAL,,
2332,EGY,,EMRO,2023.0,,Meningococcal ACYW polysaccharide vaccine,,,,NATIONAL,,
2333,EGY,,EMRO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
2335,EGY,,EMRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
2342,EGY,,EMRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
2344,EGY,,EMRO,2023.0,,TT (Tetanus toxoid) vaccine,,,,NATIONAL,,
2349,EGY,,EMRO,2023.0,,Vitamin A supplements,,,,NATIONAL,,
2352,EGY,,EMRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
2353,ERI,,AFRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
2354,ERI,,AFRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
2357,ERI,,AFRO,2023.0,,HPV-4 (Human Papilloma Virus 4-valent) vaccine,,,,NATIONAL,,
2359,ERI,,AFRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
2361,ERI,,AFRO,2023.0,,Meningococcal A conjugate vaccine,,,,NATIONAL,,
2362,ERI,,AFRO,2023.0,,MR (Measles and rubella) vaccine,,,,NATIONAL,,
2364,ERI,,AFRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
2368,ERI,,AFRO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
2371,ERI,,AFRO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
2373,ERI,,AFRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
2388,ERI,,AFRO,2023.0,,Vitamin A supplements,,,,NATIONAL,,
2394,ESP,,EURO,2023.0,,Cholera vaccine,,,,NATIONAL,,
2395,ESP,,EURO,2023.0,,DTaP-HepB-IPV (acellular) vaccine,,,,SUBNATIONAL,,
2396,ESP,,EURO,2023.0,,DTaP-Hib-HepB-IPV (acellular) vaccine,,,,NATIONAL,,
2399,ESP,,EURO,2023.0,,DTaP-IPV (acellular) vaccine,,,,NATIONAL,,
2400,ESP,,EURO,2023.0,,Adult Hepatitis A vaccine,,,,NATIONAL,,
2401,ESP,,EURO,2023.0,,Pediatric Hepatitis A vaccine,,,,SUBNATIONAL,,
2403,ESP,,EURO,2023.0,,Pediatric Hepatitis A vaccine,,,,NATIONAL,,
2404,ESP,,EURO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
2406,ESP,,EURO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
2407,ESP,,EURO,2023.0,,Hib (Haemophilus influenzae type B) vaccine,,,,NATIONAL,,
2408,ESP,,EURO,2023.0,,HPV-2 (Human Papilloma Virus 2-valent) vaccine,,,,NATIONAL,,
2413,ESP,,EURO,2023.0,,HPV-4 (Human Papilloma Virus 4-valent) vaccine,,,,NATIONAL,,
2415,ESP,,EURO,2023.0,,HPV-9 (Human Papilloma Virus 9-valent) vaccine,,,,NATIONAL,,
2420,ESP,,EURO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
2424,ESP,,EURO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
2425,ESP,,EURO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
2426,ESP,,EURO,2023.0,,JE-Inact (Japanese Encephalitis inactivated) vaccine,,,,NATIONAL,,
2427,ESP,,EURO,2023.0,,Meningococcal ACYW conjugate vaccine,,,,NATIONAL,,
2428,ESP,,EURO,2023.0,,Meningococcal B vaccine,,,,NATIONAL,,
2429,ESP,,EURO,2023.0,,Meningococcal C conjugate vaccine,,,,NATIONAL,,
2430,ESP,,EURO,2023.0,,Meningococcal C conjugate vaccine,,,,SUBNATIONAL,,
2431,ESP,,EURO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,SUBNATIONAL,,
2433,ESP,,EURO,2023.0,,"MMRV (Measles, mumps, rubella and varicella) vaccine",,,,SUBNATIONAL,,
2435,ESP,,EURO,2023.0,,Mpox (monkeypox) vaccine,,,,NATIONAL,,
2437,ESP,,EURO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
2440,ESP,,EURO,2023.0,,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,,,,NATIONAL,,
2441,ESP,,EURO,2023.0,,Rabies vaccine,,,,NATIONAL,,
2442,ESP,,EURO,2023.0,,RV-5 (Rotavirus 5-valent) vaccine,,,,NATIONAL,,
2443,ESP,,EURO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
2446,ESP,,EURO,2023.0,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",,,,NATIONAL,,
2448,ESP,,EURO,2023.0,,Typhoid conjugate vaccine,,,,NATIONAL,,
2449,ESP,,EURO,2023.0,,Typhoid polysaccharide vaccine,,,,NATIONAL,,
2450,ESP,,EURO,2023.0,,Varicella vaccine,,,,SUBNATIONAL,,
2452,ESP,,EURO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
2453,ESP,,EURO,2023.0,,Shingles (Herpes zoster for older adults) vaccine,,,,NATIONAL,,
2455,ESP,,EURO,2023.0,,Shingles (Herpes zoster for older adults) vaccine,,,,SUBNATIONAL,,
2456,EST,,EURO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
2457,EST,,EURO,2023.0,,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",,,,NATIONAL,,
2458,EST,,EURO,2023.0,,DTaP-Hib-HepB-IPV (acellular) vaccine,,,,NATIONAL,,
2462,EST,,EURO,2023.0,,DTaP-IPV (acellular) vaccine,,,,NATIONAL,,
2463,EST,,EURO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
2464,EST,,EURO,2023.0,,Hib (Haemophilus influenzae type B) vaccine,,,,NATIONAL,,
2465,EST,,EURO,2023.0,,HPV-9 (Human Papilloma Virus 9-valent) vaccine,,,,NATIONAL,,
2468,EST,,EURO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
2472,EST,,EURO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
2474,EST,,EURO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
2479,EST,,EURO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
2482,EST,,EURO,2023.0,,RV-5 (Rotavirus 5-valent) vaccine,,,,NATIONAL,,
2485,EST,,EURO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
2493,EST,,EURO,2023.0,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",,,,NATIONAL,,
2495,ETH,,AFRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
2496,ETH,,AFRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
2499,ETH,,AFRO,2023.0,,HPV-4 (Human Papilloma Virus 4-valent) vaccine,,,,NATIONAL,,
2500,ETH,,AFRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
2502,ETH,,AFRO,2023.0,,Measles vaccine,,,,NATIONAL,,
2504,ETH,,AFRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
2508,ETH,,AFRO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
2511,ETH,,AFRO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
2513,ETH,,AFRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
2523,ETH,,AFRO,2023.0,,Vitamin A supplements,,,,NATIONAL,,
2529,FIN,,EURO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
2530,FIN,,EURO,2023.0,,DTaP-Hib-IPV (acellular) vaccine,,,,NATIONAL,,
2533,FIN,,EURO,2023.0,,DTaP-IPV (acellular) vaccine,,,,NATIONAL,,
2534,FIN,,EURO,2023.0,,Adult Hepatitis A vaccine,,,,NATIONAL,,
2535,FIN,,EURO,2023.0,,Pediatric Hepatitis A vaccine,,,,NATIONAL,,
2536,FIN,,EURO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
2537,FIN,,EURO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
2538,FIN,,EURO,2023.0,,HPV-2 (Human Papilloma Virus 2-valent) vaccine,,,,NATIONAL,,
2541,FIN,,EURO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
2545,FIN,,EURO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
2546,FIN,,EURO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
2548,FIN,,EURO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
2550,FIN,,EURO,2023.0,,"MMRV (Measles, mumps, rubella and varicella) vaccine",,,,NATIONAL,,
2551,FIN,,EURO,2023.0,,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,,,,NATIONAL,,
2554,FIN,,EURO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
2555,FIN,,EURO,2023.0,,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,,,,NATIONAL,,
2556,FIN,,EURO,2023.0,,RV-5 (Rotavirus 5-valent) vaccine,,,,NATIONAL,,
2559,FIN,,EURO,2023.0,,Adult TBE (tick borne encephalitis) vaccine,,,,SUBNATIONAL,,
2560,FIN,,EURO,2023.0,,Pediatric TBE (tick borne encephalitis) vaccine,,,,SUBNATIONAL,,
2561,FIN,,EURO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
2564,FIN,,EURO,2023.0,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",,,,NATIONAL,,
2566,FIN,,EURO,2023.0,,Varicella vaccine,,,,NATIONAL,,
2568,FJI,,WPRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
2570,FJI,,WPRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
2574,FJI,,WPRO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
2577,FJI,,WPRO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
2579,FJI,,WPRO,2023.0,,HPV-2 (Human Papilloma Virus 2-valent) vaccine,,,,NATIONAL,,
2581,FJI,,WPRO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
2584,FJI,,WPRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
2585,FJI,,WPRO,2023.0,,MR (Measles and rubella) vaccine,,,,NATIONAL,,
2588,FJI,,WPRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
2592,FJI,,WPRO,2023.0,,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,,,,NATIONAL,,
2595,FJI,,WPRO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
2598,FJI,,WPRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
2601,FJI,,WPRO,2023.0,,Vitamin A supplements,,,,NATIONAL,,
2607,FRA,,EURO,2023.0,,aP (acellular pertussis) vaccine,,,,NATIONAL,,
2608,FRA,,EURO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,SUBNATIONAL,,
2609,FRA,,EURO,2023.0,,DTaP-Hib-HepB-IPV (acellular) vaccine,,,,NATIONAL,,
2612,FRA,,EURO,2023.0,,DTaP-IPV (acellular) vaccine,,,,NATIONAL,,
2613,FRA,,EURO,2023.0,,Adult Hepatitis A vaccine,,,,NATIONAL,,
2615,FRA,,EURO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
2621,FRA,,EURO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
2622,FRA,,EURO,2023.0,,HPV-9 (Human Papilloma Virus 9-valent) vaccine,,,,NATIONAL,,
2624,FRA,,EURO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
2628,FRA,,EURO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
2629,FRA,,EURO,2023.0,,Meningococcal B vaccine,,,,NATIONAL,,
2632,FRA,,EURO,2023.0,,Meningococcal C conjugate vaccine,,,,NATIONAL,,
2634,FRA,,EURO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
2636,FRA,,EURO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
2639,FRA,,EURO,2023.0,,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,,,,NATIONAL,,
2641,FRA,,EURO,2023.0,,RV-5 (Rotavirus 5-valent) vaccine,,,,NATIONAL,,
2644,FRA,,EURO,2023.0,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",,,,NATIONAL,,
2646,FRA,,EURO,2023.0,,"Tdap-IPV (Tetanus, diphtheria for older children and adults, acellular pertussis and IPV) vaccine",,,,NATIONAL,,
2648,FRA,,EURO,2023.0,,"Td-IPV (Tetanus, diphtheria for older children and adults and IPV) vaccine",,,,NATIONAL,,
2650,FRA,,EURO,2023.0,,YF (Yellow fever) vaccine,,,,SUBNATIONAL,,
2651,FSM,,WPRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
2652,FSM,,WPRO,2023.0,,DTaP (acellular) vaccine,,,,NATIONAL,,
2654,FSM,,WPRO,2023.0,,DTaP-HepB-IPV (acellular) vaccine,,,,NATIONAL,,
2657,FSM,,WPRO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
2658,FSM,,WPRO,2023.0,,Hib (Haemophilus influenzae type B) vaccine,,,,NATIONAL,,
2661,FSM,,WPRO,2023.0,,HPV-9 (Human Papilloma Virus 9-valent) vaccine,,,,NATIONAL,,
2663,FSM,,WPRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
2667,FSM,,WPRO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
2669,FSM,,WPRO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
2673,FSM,,WPRO,2023.0,,RV-5 (Rotavirus 5-valent) vaccine,,,,NATIONAL,,
2676,FSM,,WPRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
2677,FSM,,WPRO,2023.0,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",,,,NATIONAL,,
2678,GAB,,AFRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
2679,GAB,,AFRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
2682,GAB,,AFRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
2683,GAB,,AFRO,2023.0,,Measles vaccine,,,,NATIONAL,,
2684,GAB,,AFRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
2688,GAB,,AFRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
2693,GAB,,AFRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
2694,GBR,,EURO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
2695,GBR,,EURO,2023.0,,DTaP-Hib-HepB-IPV (acellular) vaccine,,,,NATIONAL,,
2698,GBR,,EURO,2023.0,,DTaP-IPV (acellular) vaccine,,,,NATIONAL,,
2699,GBR,,EURO,2023.0,,Adult Hepatitis A vaccine,,,,NATIONAL,,
2700,GBR,,EURO,2023.0,,Pediatric Hepatitis A vaccine,,,,NATIONAL,,
2701,GBR,,EURO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
2703,GBR,,EURO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
2706,GBR,,EURO,2023.0,,"Hib (Haemophilus influenzae type B), Meningococcal C conjugate vaccine",,,,NATIONAL,,
2707,GBR,,EURO,2023.0,,HPV-4 (Human Papilloma Virus 4-valent) vaccine,,,,NATIONAL,,
2710,GBR,,EURO,2023.0,,HPV-9 (Human Papilloma Virus 9-valent) vaccine,,,,NATIONAL,,
2713,GBR,,EURO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
2717,GBR,,EURO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
2720,GBR,,EURO,2023.0,,Meningococcal ACYW conjugate vaccine,,,,NATIONAL,,
2724,GBR,,EURO,2023.0,,Meningococcal B vaccine,,,,NATIONAL,,
2728,GBR,,EURO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
2730,GBR,,EURO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
2732,GBR,,EURO,2023.0,,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,,,,NATIONAL,,
2734,GBR,,EURO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
2736,GBR,,EURO,2023.0,,"Td-IPV (Tetanus, diphtheria for older children and adults and IPV) vaccine",,,,NATIONAL,,
2738,GBR,,EURO,2023.0,,Shingles (Herpes zoster for older adults) vaccine,,,,NATIONAL,,
2742,GEO,,EURO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
2743,GEO,,EURO,2023.0,,DTaP-Hib-HepB-IPV (acellular) vaccine,,,,NATIONAL,,
2746,GEO,,EURO,2023.0,,DTaP-IPV (acellular) vaccine,,,,NATIONAL,,
2748,GEO,,EURO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
2754,GEO,,EURO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
2755,GEO,,EURO,2023.0,,HPV-4 (Human Papilloma Virus 4-valent) vaccine,,,,NATIONAL,,
2760,GEO,,EURO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
2764,GEO,,EURO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
2767,GEO,,EURO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
2769,GEO,,EURO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
2774,GEO,,EURO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
2776,GEO,,EURO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
2777,GEO,,EURO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
2778,GHA,,AFRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
2779,GHA,,AFRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
2782,GHA,,AFRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
2783,GHA,,AFRO,2023.0,,Meningococcal A conjugate vaccine,,,,NATIONAL,,
2784,GHA,,AFRO,2023.0,,MR (Measles and rubella) vaccine,,,,NATIONAL,,
2786,GHA,,AFRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
2790,GHA,,AFRO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
2793,GHA,,AFRO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
2796,GHA,,AFRO,2023.0,,Malaria vaccine,,,,SUBNATIONAL,,
2800,GHA,,AFRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
2810,GHA,,AFRO,2023.0,,Vitamin A supplements,,,,NATIONAL,,
2816,GHA,,AFRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
2817,GIN,,AFRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
2818,GIN,,AFRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
2821,GIN,,AFRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
2822,GIN,,AFRO,2023.0,,Measles vaccine,,,,NATIONAL,,
2824,GIN,,AFRO,2023.0,,Meningococcal A polysaccharide vaccine,,,,NATIONAL,,
2825,GIN,,AFRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
2829,GIN,,AFRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
2834,GIN,,AFRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
2835,GMB,,AFRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
2836,GMB,,AFRO,2023.0,,DTwP (Whole cell) vaccine,,,,NATIONAL,,
2837,GMB,,AFRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
2840,GMB,,AFRO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
2841,GMB,,AFRO,2023.0,,HPV-4 (Human Papilloma Virus 4-valent) vaccine,,,,NATIONAL,,
2843,GMB,,AFRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
2845,GMB,,AFRO,2023.0,,Meningococcal A conjugate vaccine,,,,NATIONAL,,
2846,GMB,,AFRO,2023.0,,MR (Measles and rubella) vaccine,,,,NATIONAL,,
2848,GMB,,AFRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
2854,GMB,,AFRO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
2857,GMB,,AFRO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
2859,GMB,,AFRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
2874,GMB,,AFRO,2023.0,,Vitamin A supplements,,,,NATIONAL,,
2880,GMB,,AFRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
2881,GNB,,AFRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
2882,GNB,,AFRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
2885,GNB,,AFRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
2886,GNB,,AFRO,2023.0,,Measles vaccine,,,,NATIONAL,,
2888,GNB,,AFRO,2023.0,,Meningococcal A conjugate vaccine,,,,NATIONAL,,
2889,GNB,,AFRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
2893,GNB,,AFRO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
2896,GNB,,AFRO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
2898,GNB,,AFRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
2913,GNB,,AFRO,2023.0,,Vitamin A supplements,,,,NATIONAL,,
2917,GNB,,AFRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
2918,GNQ,,AFRO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
2919,GNQ,,AFRO,2023.0,,DTwP-Hib-HepB (Whole cell) vaccine,,,,NATIONAL,,
2923,GNQ,,AFRO,2023.0,,Pediatric Hepatitis B vaccine,,,,,,
2924,GNQ,,AFRO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
2925,GNQ,,AFRO,2023.0,,Measles vaccine,,,,NATIONAL,,
2927,GNQ,,AFRO,2023.0,,OPV (Oral polio vaccine),,,,NATIONAL,,
2931,GNQ,,AFRO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
2946,GNQ,,AFRO,2023.0,,Vitamin A supplements,,,,,,
2948,GNQ,,AFRO,2023.0,,YF (Yellow fever) vaccine,,,,NATIONAL,,
2949,GRC,,EURO,2023.0,,BCG (Baccille Calmette Guérin) vaccine,,,,NATIONAL,,
2950,GRC,,EURO,2023.0,,DTaP (acellular) vaccine,,,,NATIONAL,,
2955,GRC,,EURO,2023.0,,Adult Hepatitis A vaccine,,,,NATIONAL,,
2957,GRC,,EURO,2023.0,,Pediatric Hepatitis A vaccine,,,,NATIONAL,,
2959,GRC,,EURO,2023.0,,Adult Hepatitis B vaccine,,,,NATIONAL,,
2968,GRC,,EURO,2023.0,,Pediatric Hepatitis B vaccine,,,,NATIONAL,,
2972,GRC,,EURO,2023.0,,Hib (Haemophilus influenzae type B) vaccine,,,,NATIONAL,,
2976,GRC,,EURO,2023.0,,HPV-9 (Human Papilloma Virus 9-valent) vaccine,,,,NATIONAL,,
2981,GRC,,EURO,2023.0,,Adult seasonal influenza vaccine,,,,NATIONAL,,
2985,GRC,,EURO,2023.0,,Pediatric seasonal influenza vaccine,,,,NATIONAL,,
2986,GRC,,EURO,2023.0,,IPV (Inactivated polio vaccine),,,,NATIONAL,,
2990,GRC,,EURO,2023.0,,Meningococcal ACYW conjugate vaccine,,,,NATIONAL,,
2991,GRC,,EURO,2023.0,,Meningococcal C conjugate vaccine,,,,NATIONAL,,
2992,GRC,,EURO,2023.0,,"MMR (Measles, mumps and rubella) vaccine",,,,NATIONAL,,
2994,GRC,,EURO,2023.0,,"MMRV (Measles, mumps, rubella and varicella) vaccine",,,,NATIONAL,,
2996,GRC,,EURO,2023.0,,PCV-15 (Pneumococcal conjugate vaccine 15-valent) vaccine,,,,NATIONAL,,
2999,GRC,,EURO,2023.0,,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,,,,NATIONAL,,
3002,GRC,,EURO,2023.0,,PCV-20 (Pneumococcal conjugate vaccine 20-valent) vaccine,,,,NATIONAL,,
3004,GRC,,EURO,2023.0,,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,,,,NATIONAL,,
3005,GRC,,EURO,2023.0,,RV-1 (Rotavirus 1-valent) vaccine,,,,NATIONAL,,
3007,GRC,,EURO,2023.0,,RV-5 (Rotavirus 5-valent) vaccine,,,,NATIONAL,,
3010,GRC,,EURO,2023.0,,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,,,,NATIONAL,,
3015,GRC,,EURO,2023.0,,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",,,,NATIONAL,,
